Name;Title;Co-Authors;Pagintation;Published in;LNCS-link;Abstract
Vladimir V. Gusev;Synchronizing Automata with Random Inputs - (Short Paper).;;[<span itemprop="pagination">68-75</span>];[<meta content="2014" itemprop="datePublished"/>]
Ryoma Sin'ya;Graph Spectral Properties of Deterministic Finite Automata - (Short Paper).;;[<span itemprop="pagination">76-83</span>];[<meta content="2014" itemprop="datePublished"/>]
Alexander Okhotin;Input-Driven Pushdown Automata with Limited Nondeterminism - (Invited Paper).;Kai Salomaa;[<span itemprop="pagination">84-102</span>];[<meta content="2014" itemprop="datePublished"/>]
Kai Salomaa;Input-Driven Pushdown Automata with Limited Nondeterminism - (Invited Paper).;Alexander Okhotin;[<span itemprop="pagination">84-102</span>];[<meta content="2014" itemprop="datePublished"/>]
Joost Engelfriet;How to Remove the Look-Ahead of Top-Down Tree Transducers.;Sebastian Maneth, Helmut Seidl;[<span itemprop="pagination">103-115</span>];[<meta content="2014" itemprop="datePublished"/>]
Sebastian Maneth;How to Remove the Look-Ahead of Top-Down Tree Transducers.;Joost Engelfriet, Helmut Seidl;[<span itemprop="pagination">103-115</span>];[<meta content="2014" itemprop="datePublished"/>]
Helmut Seidl;How to Remove the Look-Ahead of Top-Down Tree Transducers.;Joost Engelfriet, Sebastian Maneth;[<span itemprop="pagination">103-115</span>];[<meta content="2014" itemprop="datePublished"/>]
Salvatore La Torre;Scope-Bounded Pushdown Languages.;Margherita Napoli, Gennaro Parlato;[<span itemprop="pagination">116-128</span>];[<meta content="2014" itemprop="datePublished"/>]
Margherita Napoli;Scope-Bounded Pushdown Languages.;Salvatore La Torre, Gennaro Parlato;[<span itemprop="pagination">116-128</span>];[<meta content="2014" itemprop="datePublished"/>]
Gennaro Parlato;Scope-Bounded Pushdown Languages.;Salvatore La Torre, Margherita Napoli;[<span itemprop="pagination">116-128</span>];[<meta content="2014" itemprop="datePublished"/>]
Pierre-Alain Reynier;Visibly Pushdown Transducers with Well-Nested Outputs.;Jean-Marc Talbot;[<span itemprop="pagination">129-141</span>];[<meta content="2014" itemprop="datePublished"/>]
Jean-Marc Talbot;Visibly Pushdown Transducers with Well-Nested Outputs.;Pierre-Alain Reynier;[<span itemprop="pagination">129-141</span>];[<meta content="2014" itemprop="datePublished"/>]
Markus L. Schmid;Characterising REGEX Languages by Regular Languages Equipped with Factor-Referencing.;;[<span itemprop="pagination">142-153</span>];[<meta content="2014" itemprop="datePublished"/>]
Alexey Sorokin;Pumping Lemma and Ogden Lemma for Displacement Context-Free Grammars.;;[<span itemprop="pagination">154-165</span>];[<meta content="2014" itemprop="datePublished"/>]
Bruno Durand;Aperiodic Tilings and Entropy.;Guilhem Gamard, Anaël Grandjean;[<span itemprop="pagination">166-177</span>];[<meta content="2014" itemprop="datePublished"/>]
Guilhem Gamard;Aperiodic Tilings and Entropy.;Bruno Durand, Anaël Grandjean;[<span itemprop="pagination">166-177</span>];[<meta content="2014" itemprop="datePublished"/>]
Anaël Grandjean;Aperiodic Tilings and Entropy.;Bruno Durand, Guilhem Gamard;[<span itemprop="pagination">166-177</span>];[<meta content="2014" itemprop="datePublished"/>]
Thorsten Ehlers;k-Abelian Pattern Matching.;Florin Manea, Robert Mercas, Dirk Nowotka;[<span itemprop="pagination">178-190</span>];[<meta content="2014" itemprop="datePublished"/>]
Florin Manea;k-Abelian Pattern Matching.;Thorsten Ehlers, Robert Mercas, Dirk Nowotka;[<span itemprop="pagination">178-190</span>];[<meta content="2014" itemprop="datePublished"/>]
Robert Mercas;k-Abelian Pattern Matching.;Thorsten Ehlers, Florin Manea, Dirk Nowotka;[<span itemprop="pagination">178-190</span>];[<meta content="2014" itemprop="datePublished"/>]
Dirk Nowotka;k-Abelian Pattern Matching.;Thorsten Ehlers, Florin Manea, Robert Mercas;[<span itemprop="pagination">178-190</span>];[<meta content="2014" itemprop="datePublished"/>]
Juhani Karhumäki;On k-Abelian Palindromic Rich and Poor Words.;Svetlana Puzynina;[<span itemprop="pagination">191-202</span>];[<meta content="2014" itemprop="datePublished"/>]
Svetlana Puzynina;On k-Abelian Palindromic Rich and Poor Words.;Juhani Karhumäki;[<span itemprop="pagination">191-202</span>];[<meta content="2014" itemprop="datePublished"/>]
Juhani Karhumäki;Variations of the Morse-Hedlund Theorem for k-Abelian Equivalence.;Aleksi Saarela, Luca Q. Zamboni;[<span itemprop="pagination">203-214</span>];[<meta content="2014" itemprop="datePublished"/>]
Aleksi Saarela;Variations of the Morse-Hedlund Theorem for k-Abelian Equivalence.;Juhani Karhumäki, Luca Q. Zamboni;[<span itemprop="pagination">203-214</span>];[<meta content="2014" itemprop="datePublished"/>]
Luca Q. Zamboni;Variations of the Morse-Hedlund Theorem for k-Abelian Equivalence.;Juhani Karhumäki, Aleksi Saarela;[<span itemprop="pagination">203-214</span>];[<meta content="2014" itemprop="datePublished"/>]
Tomasz Kociumaka;Maximum Number of Distinct and Nonequivalent Nonstandard Squares in a Word.;Jakub Radoszewski, Wojciech Rytter, Tomasz Walen;[<span itemprop="pagination">215-226</span>];[<meta content="2014" itemprop="datePublished"/>]
Jakub Radoszewski;Maximum Number of Distinct and Nonequivalent Nonstandard Squares in a Word.;Tomasz Kociumaka, Wojciech Rytter, Tomasz Walen;[<span itemprop="pagination">215-226</span>];[<meta content="2014" itemprop="datePublished"/>]
Wojciech Rytter;Maximum Number of Distinct and Nonequivalent Nonstandard Squares in a Word.;Tomasz Kociumaka, Jakub Radoszewski, Tomasz Walen;[<span itemprop="pagination">215-226</span>];[<meta content="2014" itemprop="datePublished"/>]
Tomasz Walen;Maximum Number of Distinct and Nonequivalent Nonstandard Squares in a Word.;Tomasz Kociumaka, Jakub Radoszewski, Wojciech Rytter;[<span itemprop="pagination">215-226</span>];[<meta content="2014" itemprop="datePublished"/>]
Bastien Le Gloannec;Knight Tiles: Particles and Collisions in the Realm of 4-Way Deterministic Tilings.;Nicolas Ollinger;[<span itemprop="pagination">227-238</span>];[<meta content="2014" itemprop="datePublished"/>]
Nicolas Ollinger;Knight Tiles: Particles and Collisions in the Realm of 4-Way Deterministic Tilings.;Bastien Le Gloannec;[<span itemprop="pagination">227-238</span>];[<meta content="2014" itemprop="datePublished"/>]
David Sprunger;Eigenvalues and Transduction of Morphic Sequences.;William Tune, Jörg Endrullis, Lawrence S. Moss;[<span itemprop="pagination">239-251</span>];[<meta content="2014" itemprop="datePublished"/>]
William Tune;Eigenvalues and Transduction of Morphic Sequences.;David Sprunger, Jörg Endrullis, Lawrence S. Moss;[<span itemprop="pagination">239-251</span>];[<meta content="2014" itemprop="datePublished"/>]
Jörg Endrullis;Eigenvalues and Transduction of Morphic Sequences.;David Sprunger, William Tune, Lawrence S. Moss;[<span itemprop="pagination">239-251</span>];[<meta content="2014" itemprop="datePublished"/>]
Lawrence S. Moss;Eigenvalues and Transduction of Morphic Sequences.;David Sprunger, William Tune, Jörg Endrullis;[<span itemprop="pagination">239-251</span>];[<meta content="2014" itemprop="datePublished"/>]
Victor Marsault;Breadth-First Serialisation of Trees and Rational Languages - (Short Paper).;Jacques Sakarovitch;[<span itemprop="pagination">252-259</span>];[<meta content="2014" itemprop="datePublished"/>]
Jacques Sakarovitch;Breadth-First Serialisation of Trees and Rational Languages - (Short Paper).;Victor Marsault;[<span itemprop="pagination">252-259</span>];[<meta content="2014" itemprop="datePublished"/>]
Martin Kutrib;Measuring Communication in Automata Systems - (Invited Paper).;Andreas Malcher;[<span itemprop="pagination">260-274</span>];[<meta content="2014" itemprop="datePublished"/>]
Andreas Malcher;Measuring Communication in Automata Systems - (Invited Paper).;Martin Kutrib;[<span itemprop="pagination">260-274</span>];[<meta content="2014" itemprop="datePublished"/>]
Pascal Weil;From Algebra to Logic: There and Back Again The Story of a Hierarchy - (Invited Paper).;;[<span itemprop="pagination">275-278</span>];[<meta content="2014" itemprop="datePublished"/>]
Joel D. Day;Closure Properties of Pattern Languages.;Daniel Reidenbach, Markus L. Schmid;[<span itemprop="pagination">279-290</span>];[<meta content="2014" itemprop="datePublished"/>]
Daniel Reidenbach;Closure Properties of Pattern Languages.;Joel D. Day, Markus L. Schmid;[<span itemprop="pagination">279-290</span>];[<meta content="2014" itemprop="datePublished"/>]
Markus L. Schmid;Closure Properties of Pattern Languages.;Joel D. Day, Daniel Reidenbach;[<span itemprop="pagination">279-290</span>];[<meta content="2014" itemprop="datePublished"/>]
Markus Holzer;Minimal and Hyper-Minimal Biautomata - (Extended Abstract).;Sebastian Jakobi;[<span itemprop="pagination">291-302</span>];[<meta content="2014" itemprop="datePublished"/>]
Sebastian Jakobi;Minimal and Hyper-Minimal Biautomata - (Extended Abstract).;Markus Holzer;[<span itemprop="pagination">291-302</span>];[<meta content="2014" itemprop="datePublished"/>]
Martin Kutrib;Deterministic Set Automata.;Andreas Malcher, Matthias Wendlandt;[<span itemprop="pagination">303-314</span>];[<meta content="2014" itemprop="datePublished"/>]
Andreas Malcher;Deterministic Set Automata.;Martin Kutrib, Matthias Wendlandt;[<span itemprop="pagination">303-314</span>];[<meta content="2014" itemprop="datePublished"/>]
Matthias Wendlandt;Deterministic Set Automata.;Martin Kutrib, Andreas Malcher;[<span itemprop="pagination">303-314</span>];[<meta content="2014" itemprop="datePublished"/>]
Klaus Reinhardt;The Minimum Amount of Useful Space: New Results and New Directions.;Abuzer Yakaryilmaz;[<span itemprop="pagination">315-326</span>];[<meta content="2014" itemprop="datePublished"/>]
Abuzer Yakaryilmaz;The Minimum Amount of Useful Space: New Results and New Directions.;Klaus Reinhardt;[<span itemprop="pagination">315-326</span>];[<meta content="2014" itemprop="datePublished"/>]
Abuzer Yakaryilmaz;Debates with Small Transparent Quantum Verifiers.;A. C. Cem Say, H. Gökalp Demirci;[<span itemprop="pagination">327-338</span>];[<meta content="2014" itemprop="datePublished"/>]
A. C. Cem Say;Debates with Small Transparent Quantum Verifiers.;Abuzer Yakaryilmaz, H. Gökalp Demirci;[<span itemprop="pagination">327-338</span>];[<meta content="2014" itemprop="datePublished"/>]
H. Gökalp Demirci;Debates with Small Transparent Quantum Verifiers.;Abuzer Yakaryilmaz, A. C. Cem Say;[<span itemprop="pagination">327-338</span>];[<meta content="2014" itemprop="datePublished"/>]
Anne Dicky;Embedding Finite and Infinite Words into Overlapping Tiles - (Short Paper).;David Janin;[<span itemprop="pagination">339-347</span>];[<meta content="2014" itemprop="datePublished"/>]
David Janin;Embedding Finite and Infinite Words into Overlapping Tiles - (Short Paper).;Anne Dicky;[<span itemprop="pagination">339-347</span>];[<meta content="2014" itemprop="datePublished"/>]
Eija Jurvanen;Tree Languages Recognizable by Regular Frontier Check.;Andreas Potthoff, Wolfgang Thomas;[<span itemprop="pagination">3-17</span>];[<span itemprop="datePublished">1993</span>]
Andreas Potthoff;Tree Languages Recognizable by Regular Frontier Check.;Eija Jurvanen, Wolfgang Thomas;[<span itemprop="pagination">3-17</span>];[<span itemprop="datePublished">1993</span>]
Wolfgang Thomas;Tree Languages Recognizable by Regular Frontier Check.;Eija Jurvanen, Andreas Potthoff;[<span itemprop="pagination">3-17</span>];[<span itemprop="datePublished">1993</span>]
Danny Raz;Deciding Multiplicity Equivalence for Certain Context-free Languages.;;[<span itemprop="pagination">18-29</span>];[<span itemprop="datePublished">1993</span>]
Denis Derencourt;Compositions of Codings.;Alain Terlutte;[<span itemprop="pagination">30-43</span>];[<span itemprop="datePublished">1993</span>]
Alain Terlutte;Compositions of Codings.;Denis Derencourt;[<span itemprop="pagination">30-43</span>];[<span itemprop="datePublished">1993</span>]
Dragos Vaida;Iteration Conditions of W. Ogden's Type and Applications to Programming Languages (II).;;[<span itemprop="pagination">44-50</span>];[<span itemprop="datePublished">1993</span>]
Adrian Atanasiu;Substitution on Words and Languages.;Victor Mitrana;[<span itemprop="pagination">51-59</span>];[<span itemprop="datePublished">1993</span>]
Victor Mitrana;Substitution on Words and Languages.;Adrian Atanasiu;[<span itemprop="pagination">51-59</span>];[<span itemprop="datePublished">1993</span>]
Gianina Georgescu;On the Index of Pure Context-free Grammars and Languages.;;[<span itemprop="pagination">60-69</span>];[<span itemprop="datePublished">1993</span>]
Henning Bordihn;A Note on the Degree of Nondeterminism.;Jürgen Dassow;[<span itemprop="pagination">70-80</span>];[<span itemprop="datePublished">1993</span>]
Jürgen Dassow;A Note on the Degree of Nondeterminism.;Henning Bordihn;[<span itemprop="pagination">70-80</span>];[<span itemprop="datePublished">1993</span>]
Gabriel Istrate;The Strong Equivalence of ETOL Grammars.;;[<span itemprop="pagination">81-89</span>];[<span itemprop="datePublished">1993</span>]
Henning Fernau;Remarks on Adult Languages of Propagating Systems with Restricted Parallelism.;;[<span itemprop="pagination">90-101</span>];[<span itemprop="datePublished">1993</span>]
Alica Kelemenová;Productions in Stable OL-Systems.;Peter Vajgel;[<span itemprop="pagination">102-110</span>];[<span itemprop="datePublished">1993</span>]
Peter Vajgel;Productions in Stable OL-Systems.;Alica Kelemenová;[<span itemprop="pagination">102-110</span>];[<span itemprop="datePublished">1993</span>]
Cristian Calude;Borel Normality and Algorithmic Randomness.;;[<span itemprop="pagination">113-129</span>];[<span itemprop="datePublished">1993</span>]
Arto Lepistö;Repetitions in Kolakoski Sequence.;;[<span itemprop="pagination">130-143</span>];[<span itemprop="datePublished">1993</span>]
Jarkko Kari;Morphic Images of Gauss Codes.;Valtteri Niemi;[<span itemprop="pagination">144-156</span>];[<span itemprop="datePublished">1993</span>]
Valtteri Niemi;Morphic Images of Gauss Codes.;Jarkko Kari;[<span itemprop="pagination">144-156</span>];[<span itemprop="datePublished">1993</span>]
Jürgen Dassow;Iterative Reading of Numbers: The Ordered Case.;Solomon Marcus, Gheorghe Paun;[<span itemprop="pagination">157-168</span>];[<span itemprop="datePublished">1993</span>]
Solomon Marcus;Iterative Reading of Numbers: The Ordered Case.;Jürgen Dassow, Gheorghe Paun;[<span itemprop="pagination">157-168</span>];[<span itemprop="datePublished">1993</span>]
Gheorghe Paun;Iterative Reading of Numbers: The Ordered Case.;Jürgen Dassow, Solomon Marcus;[<span itemprop="pagination">157-168</span>];[<span itemprop="datePublished">1993</span>]
Werner Kuich;Lindenmayer Systems Generalized to Formal Power Series and Their Growth Functions.;;[<span itemprop="pagination">171-178</span>];[<span itemprop="datePublished">1993</span>]
Juha Honkala;On Lindenmayerian Series in Complete Semirings.;;[<span itemprop="pagination">179-192</span>];[<span itemprop="datePublished">1993</span>]
Valentin M. Antimirov;Rewriting Extended Regular Expressions.;Peter D. Mosses;[<span itemprop="pagination">195-209</span>];[<span itemprop="datePublished">1993</span>]
Peter D. Mosses;Rewriting Extended Regular Expressions.;Valentin M. Antimirov;[<span itemprop="pagination">195-209</span>];[<span itemprop="datePublished">1993</span>]
Virgil Emil Cazanescu;Local Equational Logic II.;;[<span itemprop="pagination">210-221</span>];[<span itemprop="datePublished">1993</span>]
Karel Culík II;On the Power of L-Systems in Image Generation.;Jarkko Kari;[<span itemprop="pagination">225-236</span>];[<span itemprop="datePublished">1993</span>]
Jarkko Kari;On the Power of L-Systems in Image Generation.;Karel Culík II;[<span itemprop="pagination">225-236</span>];[<span itemprop="datePublished">1993</span>]
Philippe Narbel;Geometrical OL-Systems Coming from Tilings of the Plane.;;[<span itemprop="pagination">237-249</span>];[<span itemprop="datePublished">1993</span>]
