Key;Author-Key;Author;Author-URL;Title;Co-Authors;Co-Author-URLs;Pagination;Year;Venue
28502;648;Jakub Waszczuk;https://dblp.uni-trier.de/pid/80/7247.html;Enhancing Practical TAG Parsing Efficiency by Capturing Redundancy.;Jakub Waszczuk, Agata Savary, Yannick Parmentier;['https://dblp.uni-trier.de/pid/32/6117.html', 'https://dblp.uni-trier.de/pid/01/5931-1.html'];310-321;2016;CIAA
28509;561;Dmitry Dementyev;https://dblp.uni-trier.de/pid/165/8656.html;Security of Numerical Sensors in Automata.;Zhe Dang, Dmitry Dementyev, Thomas R. Fischer, William J. Hutton III;['https://dblp.uni-trier.de/pid/51/5888.html', 'https://dblp.uni-trier.de/pid/22/1750.html', 'https://dblp.uni-trier.de/pid/164/1690.html'];76-88;2015;CIAA
28520;131;Manuel Delgado;https://dblp.uni-trier.de/pid/09/3115.html;Approximation to the Smallest Regular Expression for a Given Regular Language.;Manuel Delgado, José Morais;['https://dblp.uni-trier.de/pid/38/6116.html'];312-314;2004;CIAA
28527;69;Daniel Reidenbach;https://dblp.uni-trier.de/pid/92/5487.html;A Toolkit for Parikh Matrices.;Laura K. Hutchinson, Robert Mercas, Daniel Reidenbach;['https://dblp.uni-trier.de/pid/259/0271.html', 'https://dblp.uni-trier.de/pid/20/2344.html'];116-127;2022;CIAA
28556;69;Daniel Reidenbach;https://dblp.uni-trier.de/pid/92/5487.html;Automata with Modulo Counters and Nondeterministic Counter Bounds.;Daniel Reidenbach, Markus L. Schmid;['https://dblp.uni-trier.de/pid/65/9125.html'];361-368;2012;CIAA
28565;69;Daniel Reidenbach;https://dblp.uni-trier.de/pid/92/5487.html;A Polynomial Time Match Test for Large Classes of Extended Regular Expressions.;Daniel Reidenbach, Markus L. Schmid;['https://dblp.uni-trier.de/pid/65/9125.html'];241-250;2010;CIAA
28632;832;Matteo Pradella;https://dblp.uni-trier.de/pid/33/713.html;Towards More Expressive 2D Deterministic Automata.;Violetta Lonati, Matteo Pradella;['https://dblp.uni-trier.de/pid/53/221.html'];225-237;2011;CIAA
28695;2;Yuan Gao;https://dblp.uni-trier.de/pid/76/2452-1.html;In Memoriam Sheng Yu.;Yuan Gao, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];1-4;2012;CIAA
28700;2;Yuan Gao;https://dblp.uni-trier.de/pid/76/2452-1.html;State Complexity of Catenation Combined with Union and Intersection.;Bo Cui, Yuan Gao, Lila Kari, Sheng Yu;['https://dblp.uni-trier.de/pid/58/4730-1.html', 'https://dblp.uni-trier.de/pid/k/LilaKari.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];95-104;2010;CIAA
28715;86;Thomas Paranthoën;https://dblp.uni-trier.de/pid/09/734.html;Brute Force Determinization of NFAs by Means of State Covers.;Jean-Marc Champarnaud, Fabien Coulon, Thomas Paranthoën;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/79/5612.html'];80-89;2004;CIAA
28721;424;Kenji Hashimoto;https://dblp.uni-trier.de/pid/22/5692.html;An Ambiguity Hierarchy of Weighted Context-Free Grammars.;Yusuke Inoue, Kenji Hashimoto, Hiroyuki Seki;['https://dblp.uni-trier.de/pid/75/4426.html', 'https://dblp.uni-trier.de/pid/09/4711.html'];238-250;2022;CIAA
28876;865;Michael Holtmann;https://dblp.uni-trier.de/pid/193/1735.html;Memory Reduction for Strategies in Infinite Games.;Michael Holtmann, Christof Löding;['https://dblp.uni-trier.de/pid/l/ChristofLoding.html'];253-264;2007;CIAA
28913;166;Dora Giammarresi;https://dblp.uni-trier.de/pid/13/1566.html;Tiling Automaton: A Computational Model for Recognizable Two-Dimensional Languages.;Marcella Anselmo, Dora Giammarresi, Maria Madonia;['https://dblp.uni-trier.de/pid/91/3140.html', 'https://dblp.uni-trier.de/pid/74/2120.html'];290-302;2007;CIAA
28919;166;Dora Giammarresi;https://dblp.uni-trier.de/pid/13/1566.html;Finite Automata and Non-self-Embedding Grammars.;Marcella Anselmo, Dora Giammarresi, Stefano Varricchio;['https://dblp.uni-trier.de/pid/91/3140.html', 'https://dblp.uni-trier.de/pid/61/649.html'];47-56;2002;CIAA
28925;166;Dora Giammarresi;https://dblp.uni-trier.de/pid/13/1566.html;Thompson Digraphs: A Characterization.;Dora Giammarresi, Jean-Luc Ponty, Derick Wood;['https://dblp.uni-trier.de/pid/15/3639.html', 'https://dblp.uni-trier.de/pid/w/DerickWood.html'];91-100;1999;WIA
28927;166;Dora Giammarresi;https://dblp.uni-trier.de/pid/13/1566.html;Extended Context-Free Grammars and Normal Form Algorithms.;Jürgen Albert, Dora Giammarresi, Derick Wood;['https://dblp.uni-trier.de/pid/00/5474.html', 'https://dblp.uni-trier.de/pid/w/DerickWood.html'];1-12;1998;Workshop on Implementing Automata
28950;536;José M. Castaño;https://dblp.uni-trier.de/pid/32/1457.html;Variable and Clause Ordering in an FSA Approach to Propositional Satisfiability.;José M. Castaño, Rodrigo Castaño;['https://dblp.uni-trier.de/pid/29/9960.html'];76-87;2011;CIAA
28960;536;José M. Castaño;https://dblp.uni-trier.de/pid/32/1457.html;LR Parsing for Global Index Languages (GILs).;José M. Castaño;[];269-281;2003;CIAA
28977;189;Hadrien Jeanne;https://dblp.uni-trier.de/pid/16/2622.html;Regular Geometrical Languages and Tiling the Plane.;Jean-Marc Champarnaud, Jean-Philippe Dubernard, Hadrien Jeanne;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/86/106.html'];69-78;2010;CIAA
28979;189;Hadrien Jeanne;https://dblp.uni-trier.de/pid/16/2622.html;Testing Whether a Binary and Prolongeable Regular Language LIs Geometrical or Not on the Minimal Deterministic Automaton of Pref(L).;Jean-Marc Champarnaud, Jean-Philippe Dubernard, Hadrien Jeanne;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/86/106.html'];68-77;2008;CIAA
28986;473;Marius Dumitran;https://dblp.uni-trier.de/pid/147/8451.html;Bounded Prefix-Suffix Duplication.;Marius Dumitran, Javier Gil, Florin Manea, Victor Mitrana;['https://dblp.uni-trier.de/pid/15/7673.html', 'https://dblp.uni-trier.de/pid/67/4899.html', 'https://dblp.uni-trier.de/pid/86/4985.html'];176-187;2014;CIAA
29059;259;Radu Iosif;https://dblp.uni-trier.de/pid/81/5510.html;Automata-Based Termination Proofs.;Radu Iosif, Adam Rogalewicz;['https://dblp.uni-trier.de/pid/87/2946.html'];165-177;2009;CIAA
29096;609;Ramaswamy Ramanujam;https://dblp.uni-trier.de/pid/80/2956.html;Dolev-Yao Theory with Associative Blindpair Operators.;Anguraj Baskar, R. Ramanujam, S. P. Suresh;['https://dblp.uni-trier.de/pid/36/5799.html', 'https://dblp.uni-trier.de/pid/34/6797.html'];58-69;2019;CIAA
29156;609;Ramaswamy Ramanujam;https://dblp.uni-trier.de/pid/80/2956.html;An Automaton Model of User-Controlled Navigation on the Web.;Kamal Lodaya, Ramaswamy Ramanujam;['https://dblp.uni-trier.de/pid/l/KamalLodaya.html'];208-216;2000;CIAA
29275;520;Dietrich Kuske;https://dblp.uni-trier.de/pid/19/4109.html;Branching Automata with Costs - A Way of Reflecting Parallelism in Costs.;Dietrich Kuske, Ingmar Meinecke;['https://dblp.uni-trier.de/pid/12/2285.html'];150-162;2003;CIAA
29379;170;Gertjan van Noord;https://dblp.uni-trier.de/pid/09/4143.html;Finite Automata for Compact Representation of Language Models in NLP.;Jan Daciuk, Gertjan van Noord;['https://dblp.uni-trier.de/pid/89/931.html'];65-73;2001;CIAA
29385;170;Gertjan van Noord;https://dblp.uni-trier.de/pid/09/4143.html;An Extendible Regular Expression Compiler for Finite-State Approaches in Natural Language Processing.;Gertjan van Noord, Dale Gerdemann;['https://dblp.uni-trier.de/pid/33/2120.html'];122-139;1999;WIA
29394;170;Gertjan van Noord;https://dblp.uni-trier.de/pid/09/4143.html;FSA Utilities: A Toolbox to Manipulate Finite-State Automata.;Gertjan van Noord;[];87-108;1996;Workshop on Implementing Automata
29480;28;Thierry Lecroq;https://dblp.uni-trier.de/pid/l/ThierryLecroq.html;A Fast Suffix Automata Based Algorithm for Exact Online String Matching.;Simone Faro, Thierry Lecroq;['https://dblp.uni-trier.de/pid/92/5606.html'];149-158;2012;CIAA
29549;873;Michal Vorácek;https://dblp.uni-trier.de/pid/84/1150.html;The Constrained Longest Common Subsequence Problem for Degenerate Strings.;Costas S. Iliopoulos, M. Sohel Rahman, Michal Vorácek, Ladislav Vagner;['https://dblp.uni-trier.de/pid/i/CSIliopoulos.html', 'https://dblp.uni-trier.de/pid/r/MohammadSohelRahman.html', 'https://dblp.uni-trier.de/pid/95/5508.html'];309-311;2007;CIAA
29552;465;Franziska Biegler;https://dblp.uni-trier.de/pid/37/153.html;On Comparing Deterministic Finite Automata and the Shuffle of Words.;Franziska Biegler, Ian McQuillan;['https://dblp.uni-trier.de/pid/85/1477.html'];98-109;2014;CIAA
29586;824;Barbara Jobstmann;https://dblp.uni-trier.de/pid/55/5062.html;On the Hardness of Priority Synthesis.;Chih-Hong Cheng, Barbara Jobstmann, Christian Buckl, Alois C. Knoll;['https://dblp.uni-trier.de/pid/64/3701.html', 'https://dblp.uni-trier.de/pid/70/6638.html', 'https://dblp.uni-trier.de/pid/k/AloisKnoll.html'];110-117;2011;CIAA
29635;127;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Cover Languages and Implementations.;Cezar Câmpeanu;[];1;2013;CIAA
29651;127;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;An Incremental Algorithm for Constructing Minimal Deterministic Finite Cover Automata.;Cezar Câmpeanu, Andrei Paun, Jason R. Smith;['https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/59/3307.html'];90-103;2005;CIAA
29656;127;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Tight Bounds for NFA to DFCA Transformations for Binary Alphabets.;Cezar Câmpeanu, Andrei Paun;['https://dblp.uni-trier.de/pid/93/263.html'];306-307;2004;CIAA
29663;127;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;The Number of Similarity Relations and the Number of Minimal Deterministic Finite Cover Automata.;Cezar Câmpeanu, Andrei Paun;['https://dblp.uni-trier.de/pid/93/263.html'];67-76;2002;CIAA
29664;127;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Regex and Extended Regex.;Cezar Câmpeanu, Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/02/6009.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];77-84;2002;CIAA
29668;127;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;State Complexity of Basic Operations on Finite Languages.;Cezar Câmpeanu, Karel Culík II, Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/c/KarelCulikII.html', 'https://dblp.uni-trier.de/pid/02/6009.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];60-70;1999;WIA
29669;127;Cezar Câmpeanu;https://dblp.uni-trier.de/pid/41/4735.html;Minimal Cover-Automata for Finite Languages.;Cezar Câmpeanu, Nicolae Santean, Sheng Yu;['https://dblp.uni-trier.de/pid/s/NicolaeSantean.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];43-56;1998;Workshop on Implementing Automata
29679;577;Damir Korencic;https://dblp.uni-trier.de/pid/154/2814.html;Enumerated Automata Implementation of String Dictionaries.;Robert Bakaric, Damir Korencic, Strahil Ristov;['https://dblp.uni-trier.de/pid/244/2665.html', 'https://dblp.uni-trier.de/pid/06/5386.html'];33-44;2019;CIAA
29735;598;Hillel Kugler;https://dblp.uni-trier.de/pid/59/2178.html;Synthesizing State-Based Object Systems from LSC Specifications.;David Harel, Hillel Kugler;['https://dblp.uni-trier.de/pid/h/DavidHarel.html'];1-33;2000;CIAA
29750;432;Johanna Björklund;https://dblp.uni-trier.de/pid/75/5525.html;Z-Automata for Compact and Direct Representation of Unranked Tree Languages.;Johanna Björklund, Frank Drewes, Giorgio Satta;['https://dblp.uni-trier.de/pid/d/FrankDrewes.html', 'https://dblp.uni-trier.de/pid/69/6644.html'];83-94;2019;CIAA
29752;432;Johanna Björklund;https://dblp.uni-trier.de/pid/75/5525.html;A Comparison of Two N-Best Extraction Methods for Weighted Tree Automata.;Johanna Björklund, Frank Drewes, Anna Jonsson;['https://dblp.uni-trier.de/pid/d/FrankDrewes.html', 'https://dblp.uni-trier.de/pid/37/2510.html'];97-108;2018;CIAA
29758;432;Johanna Björklund;https://dblp.uni-trier.de/pid/75/5525.html;On the Regularity and Learnability of Ordered DAG Languages.;Henrik Björklund, Johanna Björklund, Petter Ericson;['https://dblp.uni-trier.de/pid/24/853.html', 'https://dblp.uni-trier.de/pid/133/7342.html'];27-39;2017;CIAA
29762;432;Johanna Björklund;https://dblp.uni-trier.de/pid/75/5525.html;Deterministic Stack Transducers.;Suna Bensch, Johanna Björklund, Martin Kutrib;['https://dblp.uni-trier.de/pid/84/2622.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];27-38;2016;CIAA
29782;432;Johanna Björklund;https://dblp.uni-trier.de/pid/75/5525.html;Backward and Forward Bisimulation Minimisation of Tree Automata.;Johanna Högberg, Andreas Maletti, Jonathan May;['https://dblp.uni-trier.de/pid/48/3591.html', 'https://dblp.uni-trier.de/pid/00/4758.html'];109-121;2007;CIAA
29783;432;Johanna Björklund;https://dblp.uni-trier.de/pid/75/5525.html;Bisimulation Minimization of Tree Automata.;Parosh Aziz Abdulla, Lisa Kaati, Johanna Högberg;['https://dblp.uni-trier.de/pid/a/PAAbdulla.html', 'https://dblp.uni-trier.de/pid/34/5632.html'];173-185;2006;CIAA
29785;432;Johanna Björklund;https://dblp.uni-trier.de/pid/75/5525.html;Wind in the Willows - Generating Music by Means of Tree Transducers.;Johanna Högberg;[];153-162;2005;CIAA
29843;90;Ian McQuillan;https://dblp.uni-trier.de/pid/85/1477.html;Semilinearity of Families of Languages.;Oscar H. Ibarra, Ian McQuillan;['https://dblp.uni-trier.de/pid/i/OscarHIbarra.html'];211-222;2018;CIAA
29857;90;Ian McQuillan;https://dblp.uni-trier.de/pid/85/1477.html;On Bounded Semilinear Languages, Counter Machines, and Finite-Index ET0L.;Oscar H. Ibarra, Ian McQuillan;['https://dblp.uni-trier.de/pid/i/OscarHIbarra.html'];138-149;2016;CIAA
29866;90;Ian McQuillan;https://dblp.uni-trier.de/pid/85/1477.html;On Comparing Deterministic Finite Automata and the Shuffle of Words.;Franziska Biegler, Ian McQuillan;['https://dblp.uni-trier.de/pid/37/153.html'];98-109;2014;CIAA
29894;90;Ian McQuillan;https://dblp.uni-trier.de/pid/85/1477.html;Viral Gene Compression: Complexity and Verification.;Mark Daley, Ian McQuillan;['https://dblp.uni-trier.de/pid/d/MarkDaley.html'];102-112;2004;CIAA
29897;90;Ian McQuillan;https://dblp.uni-trier.de/pid/85/1477.html;Bag Automata and Stochastic Retrieval of Biomolecules in Solution.;Mark Daley, Mark G. Eramian, Ian McQuillan;['https://dblp.uni-trier.de/pid/d/MarkDaley.html', 'https://dblp.uni-trier.de/pid/78/3954.html'];239-250;2003;CIAA
29905;299;Marcus Nilsson;https://dblp.uni-trier.de/pid/05/1762.html;Minimization of Non-deterministic Automata with Large Alphabets.;Parosh Aziz Abdulla, Johann Deneux, Lisa Kaati, Marcus Nilsson;['https://dblp.uni-trier.de/pid/a/PAAbdulla.html', 'https://dblp.uni-trier.de/pid/76/2580.html', 'https://dblp.uni-trier.de/pid/34/5632.html'];31-42;2005;CIAA
29956;763;Steffen Kopecki;https://dblp.uni-trier.de/pid/31/7223.html;Complexity Results and the Growths of Hairpin Completions of Regular Languages (Extended Abstract).;Volker Diekert, Steffen Kopecki;['https://dblp.uni-trier.de/pid/d/VolkerDiekert.html'];105-114;2010;CIAA
29999;333;Jesús Vilares Ferro;https://dblp.uni-trier.de/pid/v/JesusVilares.html;Robust Spelling Correction.;Manuel Vilares Ferro, Juan Otero Pombo, Jesús Vilares Ferro;['https://dblp.uni-trier.de/pid/v/MVilaresF.html', 'https://dblp.uni-trier.de/pid/o/JOteroP.html'];319-328;2005;CIAA
30013;333;Jesús Vilares Ferro;https://dblp.uni-trier.de/pid/v/JesusVilares.html;Robust Parsing Using Dynamic Programming.;Manuel Vilares Ferro, Victor M. Darriba, Jesús Vilares Ferro, Leandro Rodríguez Liñares;['https://dblp.uni-trier.de/pid/v/MVilaresF.html', 'https://dblp.uni-trier.de/pid/75/5475.html', 'https://dblp.uni-trier.de/pid/19/892.html'];258-268;2003;CIAA
30022;333;Jesús Vilares Ferro;https://dblp.uni-trier.de/pid/v/JesusVilares.html;Compilation of Constraint-Based Contextual Rules for Part-of-Speech Tagging into Finite State Transducers.;Jorge Graña, Gloria Andrade, Jesús Vilares;['https://dblp.uni-trier.de/pid/g/JorgeGranaGil.html', 'https://dblp.uni-trier.de/pid/68/2186.html'];128-137;2002;CIAA
30038;626;Holger Bock Axelsen;https://dblp.uni-trier.de/pid/42/2723.html;The Degree of Irreversibility in Deterministic Finite Automata.;Holger Bock Axelsen, Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];15-26;2016;CIAA
30077;276;Norbert Blum;https://dblp.uni-trier.de/pid/54/4061.html;On Parsing LL-Languages.;Norbert Blum;[];13-21;1998;Workshop on Implementing Automata
30111;364;Thomas Genet;https://dblp.uni-trier.de/pid/03/3582.html;A Completion Algorithm for Lattice Tree Automata.;Thomas Genet, Tristan Le Gall, Axel Legay, Valérie Murat;['https://dblp.uni-trier.de/pid/48/4007.html', 'https://dblp.uni-trier.de/pid/52/579.html', 'https://dblp.uni-trier.de/pid/24/10259.html'];134-145;2013;CIAA
30140;734;Hong-Yi Wang;https://dblp.uni-trier.de/pid/12/3055.html;On-the-Fly Branching Bisimulation Minimization for Compositional Analysis.;Yung-Pin Cheng, Hong-Yi Wang, Yu-Ru Cheng;['https://dblp.uni-trier.de/pid/88/4294.html', 'https://dblp.uni-trier.de/pid/85/1157.html'];219-229;2006;CIAA
30188;221;Lisa Kaati;https://dblp.uni-trier.de/pid/34/5632.html;Composed Bisimulation for Tree Automata.;Parosh Aziz Abdulla, Ahmed Bouajjani, Lukás Holík, Lisa Kaati, Tomás Vojnar;['https://dblp.uni-trier.de/pid/a/PAAbdulla.html', 'https://dblp.uni-trier.de/pid/b/AhmedBouajjani.html', 'https://dblp.uni-trier.de/pid/64/6177.html', 'https://dblp.uni-trier.de/pid/51/533.html'];212-222;2008;CIAA
30191;221;Lisa Kaati;https://dblp.uni-trier.de/pid/34/5632.html;Bisimulation Minimization of Tree Automata.;Parosh Aziz Abdulla, Lisa Kaati, Johanna Högberg;['https://dblp.uni-trier.de/pid/a/PAAbdulla.html', 'https://dblp.uni-trier.de/pid/75/5525.html'];173-185;2006;CIAA
30192;221;Lisa Kaati;https://dblp.uni-trier.de/pid/34/5632.html;Minimization of Non-deterministic Automata with Large Alphabets.;Parosh Aziz Abdulla, Johann Deneux, Lisa Kaati, Marcus Nilsson;['https://dblp.uni-trier.de/pid/a/PAAbdulla.html', 'https://dblp.uni-trier.de/pid/76/2580.html', 'https://dblp.uni-trier.de/pid/05/1762.html'];31-42;2005;CIAA
30200;671;Klaus U. Schulz;https://dblp.uni-trier.de/pid/s/KUSchulz.html;A Simple Method for Building Bimachines from Functional Finite-State Transducers.;Stefan Gerdjikov, Stoyan Mihov, Klaus U. Schulz;['https://dblp.uni-trier.de/pid/49/637.html', 'https://dblp.uni-trier.de/pid/67/6448.html'];113-125;2017;CIAA
30292;50;Pavel V. Martyugin;https://dblp.uni-trier.de/pid/07/5192.html;Synchronization of Automata with One Undefined or Ambiguous Transition.;Pavel V. Martyugin;[];278-288;2012;CIAA
30293;50;Pavel V. Martyugin;https://dblp.uni-trier.de/pid/07/5192.html;Complexity of Problems Concerning Reset Words for Cyclic and Eulerian Automata.;Pavel Martyugin;[];238-249;2011;CIAA
30301;558;Sílvia Cavadas;https://dblp.uni-trier.de/pid/165/8694.html;Deciding Synchronous Kleene Algebra with Derivatives.;Sabine Broda, Sílvia Cavadas, Miguel Ferreira, Nelma Moreira;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/19/7.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];49-62;2015;CIAA
30317;108;Alexander Szabari;https://dblp.uni-trier.de/pid/01/880.html;State Complexity of Concatenation and Complementation of Regular Languages.;Jozef Jirásek, Galina Jirásková, Alexander Szabari;['https://dblp.uni-trier.de/pid/45/123.html', 'https://dblp.uni-trier.de/pid/j/GJiraskova.html'];178-189;2004;CIAA
30377;722;Corinna Cortes;https://dblp.uni-trier.de/pid/77/5783.html;Large-Scale Training of SVMs with Automata Kernels.;Cyril Allauzen, Corinna Cortes, Mehryar Mohri;['https://dblp.uni-trier.de/pid/85/2685.html', 'https://dblp.uni-trier.de/pid/03/5448.html'];17-27;2010;CIAA
30399;722;Corinna Cortes;https://dblp.uni-trier.de/pid/77/5783.html;On the Computation of Some Standard Distances Between Probabilistic Automata.;Corinna Cortes, Mehryar Mohri, Ashish Rastogi;['https://dblp.uni-trier.de/pid/03/5448.html', 'https://dblp.uni-trier.de/pid/59/1067.html'];137-149;2006;CIAA
30430;688;Michael Thomas;https://dblp.uni-trier.de/pid/10/695-4.html;Enhancements of Partitioning Techniques for Image Compression Using Weighted Finite Automata.;Frank Katritzke, Wolfgang Merzenich, Michael Thomas;['https://dblp.uni-trier.de/pid/09/6913.html', 'https://dblp.uni-trier.de/pid/13/6695.html'];177-189;2001;CIAA
