Author;Title;Co-Authors;No Authors;Year;Pagination
https://dblp.uni-trier.de/pid/b/JABrzozowski.html;In Search of Most Complex Regular Languages.;[];1;2012;5-24
https://dblp.uni-trier.de/pid/b/JABrzozowski.html;Simulation of Gate Circuits in the Algebra of Transients.;['https://dblp.uni-trier.de/pid/g/MihaelaGheorghiuBobaru.html'];2;2002;57-66
https://dblp.uni-trier.de/pid/b/JABrzozowski.html;Feedback-Free Circuits in the Algebra of Transients.;['https://dblp.uni-trier.de/pid/g/MihaelaGheorghiuBobaru.html'];2;2002;106-116
https://dblp.uni-trier.de/pid/b/JABrzozowski.html;Automata of Asynchronous Behaviors.;['https://dblp.uni-trier.de/pid/89/3641.html'];2;1997;29-45
https://dblp.uni-trier.de/pid/97/6960.html;Implementation of Catalytic P Systems.;['https://dblp.uni-trier.de/pid/48/2968.html', 'https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/97/5256.html'];4;2004;45-56
https://dblp.uni-trier.de/pid/75/4604.html;The MERLin Environment Applied to *-NFAs.;['https://dblp.uni-trier.de/pid/02/4801.html', 'https://dblp.uni-trier.de/pid/76/2598.html'];3;2000;318-326
https://dblp.uni-trier.de/pid/19/336.html;Compressing Regular Expressions' DFA Table by Matrix Decomposition.;['https://dblp.uni-trier.de/pid/84/4048.html', 'https://dblp.uni-trier.de/pid/02/929-1.html', 'https://dblp.uni-trier.de/pid/34/188-1.html'];4;2010;282-289
https://dblp.uni-trier.de/pid/19/336.html;A Table Compression Method for Extended Aho-Corasick Automaton.;['https://dblp.uni-trier.de/pid/84/4048.html', 'https://dblp.uni-trier.de/pid/05/7175.html', 'https://dblp.uni-trier.de/pid/34/188-1.html'];4;2009;84-93
https://dblp.uni-trier.de/pid/d/StephanDiehl1.html;Visual Exploration of Generation Algorithms for Finite Automata on the Web.;['https://dblp.uni-trier.de/pid/44/6743.html', 'https://dblp.uni-trier.de/pid/00/6512.html'];3;2000;327-328
https://dblp.uni-trier.de/pid/d/StephanDiehl1.html;Animation of the Generation and Computation of Finite Automata for Learning Software.;['https://dblp.uni-trier.de/pid/46/1614.html', 'https://dblp.uni-trier.de/pid/44/6743.html', 'https://dblp.uni-trier.de/pid/w/ReinhardWilhelm.html'];4;1999;39-47
https://dblp.uni-trier.de/pid/64/762.html;An Optimal Algorithm for Maximum-Sum Segment and Its Application in Bioinformatics Extended Abstract.;['https://dblp.uni-trier.de/pid/02/3376.html', 'https://dblp.uni-trier.de/pid/l/HsuehILu.html', 'https://dblp.uni-trier.de/pid/44/90.html', 'https://dblp.uni-trier.de/pid/57/4224.html', 'https://dblp.uni-trier.de/pid/11/6327.html'];6;2003;251-257
https://dblp.uni-trier.de/pid/g/RobertGiegerich.html;Analyzing Ambiguity of Context-Free Grammars.;['https://dblp.uni-trier.de/pid/61/6274.html', 'https://dblp.uni-trier.de/pid/55/6739.html'];3;2007;214-225
https://dblp.uni-trier.de/pid/79/477.html;Regular Ideal Languages and Their Boolean Combinations.;['https://dblp.uni-trier.de/pid/118/1311.html', 'https://dblp.uni-trier.de/pid/69/8148.html'];3;2012;205-216
https://dblp.uni-trier.de/pid/79/477.html;Partially Ordered Two-Way Büchi Automata.;['https://dblp.uni-trier.de/pid/69/8148.html'];2;2010;181-190
https://dblp.uni-trier.de/pid/67/4899.html;Bounded Prefix-Suffix Duplication.;['https://dblp.uni-trier.de/pid/147/8451.html', 'https://dblp.uni-trier.de/pid/15/7673.html', 'https://dblp.uni-trier.de/pid/86/4985.html'];4;2014;176-187
https://dblp.uni-trier.de/pid/99/4528.html;Finite Automata Accepting Star-Connected Languages.;[];1;2007;312-313
https://dblp.uni-trier.de/pid/46/4043.html;Boolean Operations for Attribute-Element Constraints.;['https://dblp.uni-trier.de/pid/13/6560.html'];2;2003;201-212
https://dblp.uni-trier.de/pid/t/AvrahamTrakhtman.html;Reducing the Time Complexity of Testing for Local Threshold Testability.;[];1;2003;141-149
https://dblp.uni-trier.de/pid/t/AvrahamTrakhtman.html;A Polynomial Time Algorithm for Left [Right] Local Testability.;[];1;2002;203-212
https://dblp.uni-trier.de/pid/t/AvrahamTrakhtman.html;A Package TESTAS for Checking Some Kinds of Testability.;[];1;2002;228-232
https://dblp.uni-trier.de/pid/t/AvrahamTrakhtman.html;An Algorithm to Verify Local Threshold Testability of Deterministic Finite Automata.;[];1;1999;164-173
https://dblp.uni-trier.de/pid/t/AvrahamTrakhtman.html;A Precise Estimation of the Order of Local Testability of a Deterministic Finite Automaton.;[];1;1997;198-212
https://dblp.uni-trier.de/pid/79/6837.html;Computing Convex Hulls by Automata Iteration.;['https://dblp.uni-trier.de/pid/52/579.html', 'https://dblp.uni-trier.de/pid/w/PierreWolper.html'];3;2008;112-121
https://dblp.uni-trier.de/pid/21/4601.html;Counting Equivalent Linear Finite Transducers Using a Canonical Form.;['https://dblp.uni-trier.de/pid/118/5957.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2014;70-83
https://dblp.uni-trier.de/pid/i/AIngolfsdottir.html;On the Complexity of Determinizing Monitors.;['https://dblp.uni-trier.de/pid/a/LucaAceto.html', 'https://dblp.uni-trier.de/pid/44/7660.html', 'https://dblp.uni-trier.de/pid/91/2771.html', 'https://dblp.uni-trier.de/pid/190/7312.html'];5;2017;1-13
https://dblp.uni-trier.de/pid/z/JanZdarek.html;A Note on a Tree-Based 2D Indexing.;['https://dblp.uni-trier.de/pid/78/5300.html'];2;2010;300-309
https://dblp.uni-trier.de/pid/z/JanZdarek.html;Pattern Matching in DCA Coded Text.;['https://dblp.uni-trier.de/pid/10/994.html', 'https://dblp.uni-trier.de/pid/78/5300.html'];3;2008;151-160
https://dblp.uni-trier.de/pid/z/JanZdarek.html;On Two-Dimensional Pattern Matching by Finite Automata.;['https://dblp.uni-trier.de/pid/78/5300.html'];2;2005;329-340
https://dblp.uni-trier.de/pid/v/MVilaresF.html;Robust Spelling Correction.;['https://dblp.uni-trier.de/pid/o/JOteroP.html', 'https://dblp.uni-trier.de/pid/v/JesusVilares.html'];3;2005;319-328
https://dblp.uni-trier.de/pid/v/MVilaresF.html;Regional Finite-State Error Repair.;['https://dblp.uni-trier.de/pid/o/JOteroP.html', 'https://dblp.uni-trier.de/pid/g/JorgeGranaGil.html'];3;2004;269-280
https://dblp.uni-trier.de/pid/v/MVilaresF.html;Robust Parsing Using Dynamic Programming.;['https://dblp.uni-trier.de/pid/75/5475.html', 'https://dblp.uni-trier.de/pid/v/JesusVilares.html', 'https://dblp.uni-trier.de/pid/19/892.html'];4;2003;258-268
https://dblp.uni-trier.de/pid/v/MVilaresF.html;Tabulation of Bidirectional Push Down Automata.;['https://dblp.uni-trier.de/pid/a/MiguelAAlonso.html', 'https://dblp.uni-trier.de/pid/96/5273.html'];3;2002;35-46
https://dblp.uni-trier.de/pid/v/MVilaresF.html;Searching for Asymptotic Error Repair.;['https://dblp.uni-trier.de/pid/75/5475.html', 'https://dblp.uni-trier.de/pid/a/MiguelAAlonso.html'];3;2002;276-281
https://dblp.uni-trier.de/pid/v/MVilaresF.html;Regional Least-Cost Error Repair.;['https://dblp.uni-trier.de/pid/75/5475.html', 'https://dblp.uni-trier.de/pid/01/2938.html'];3;2000;293-301
https://dblp.uni-trier.de/pid/v/MVilaresF.html;Construction of Efficient Generalized LR Parsers.;['https://dblp.uni-trier.de/pid/a/MiguelAAlonso.html', 'https://dblp.uni-trier.de/pid/40/684.html'];3;1997;7-24
https://dblp.uni-trier.de/pid/157/6118-1.html;Prefix Distance Between Regular Languages.;[];1;2016;224-235
https://dblp.uni-trier.de/pid/157/6118-1.html;State Complexity of Prefix Distance.;['https://dblp.uni-trier.de/pid/92/900.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];3;2015;238-249
https://dblp.uni-trier.de/pid/55/9960.html;Building Phylogeny with Minimal Absent Words.;['https://dblp.uni-trier.de/pid/c/MCrochemore.html'];2;2011;100-109
https://dblp.uni-trier.de/pid/84/472.html;Implementation of Catalytic P Systems.;['https://dblp.uni-trier.de/pid/48/2968.html', 'https://dblp.uni-trier.de/pid/97/6960.html', 'https://dblp.uni-trier.de/pid/97/5256.html'];4;2004;45-56
https://dblp.uni-trier.de/pid/g/AlfonsGeser.html;Finding Finite Automata That Certify Termination of String Rewriting.;['https://dblp.uni-trier.de/pid/h/DieterHofbauer.html', 'https://dblp.uni-trier.de/pid/33/1518.html', 'https://dblp.uni-trier.de/pid/z/HZantema.html'];4;2004;134-145
https://dblp.uni-trier.de/pid/93/3383.html;State Complexity of Overlap Assembly.;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html', 'https://dblp.uni-trier.de/pid/k/LilaKari.html', 'https://dblp.uni-trier.de/pid/97/10625.html'];4;2018;109-120
https://dblp.uni-trier.de/pid/07/10360.html;Non-self-embedding Grammars, Constant-Height Pushdown Automata, and Limited Automata.;['https://dblp.uni-trier.de/pid/87/6893.html', 'https://dblp.uni-trier.de/pid/182/9958.html'];3;2018;186-197
https://dblp.uni-trier.de/pid/69/340.html;On String Matching in Chunked Texts.;['https://dblp.uni-trier.de/pid/t/JormaTarhio.html'];2;2007;157-167
https://dblp.uni-trier.de/pid/07/3368.html;Relational String Verification Using Multi-track Automata.;['https://dblp.uni-trier.de/pid/44/3505-1.html', 'https://dblp.uni-trier.de/pid/i/OscarHIbarra.html'];3;2010;290-299
https://dblp.uni-trier.de/pid/07/3368.html;Conversation Protocols: A Formalism for Specification and Verification of Reactive Electronic Services.;['https://dblp.uni-trier.de/pid/97/374.html', 'https://dblp.uni-trier.de/pid/s/JWSu.html'];3;2003;188-200
https://dblp.uni-trier.de/pid/07/3368.html;Automata-Based Representations for Arithmetic Constraints in Automated Verification.;['https://dblp.uni-trier.de/pid/48/1067.html'];2;2002;282-288
https://dblp.uni-trier.de/pid/07/3368.html;Past Pushdown Timed Automata.;['https://dblp.uni-trier.de/pid/51/5888.html', 'https://dblp.uni-trier.de/pid/i/OscarHIbarra.html', 'https://dblp.uni-trier.de/pid/k/RAKemmerer.html'];4;2001;74-86
https://dblp.uni-trier.de/pid/68/4299.html;Computing Weights.;['https://dblp.uni-trier.de/pid/132/1961.html'];2;2013;24-35
https://dblp.uni-trier.de/pid/68/4299.html;From Regular Weighted Expressions to Finite Automata.;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/48/3952.html', 'https://dblp.uni-trier.de/pid/83/2086.html'];4;2003;49-60
https://dblp.uni-trier.de/pid/68/4299.html;SEA: A Symbolic Environment for Automata Theory.;['https://dblp.uni-trier.de/pid/32/6467.html', 'https://dblp.uni-trier.de/pid/77/3565.html', 'https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/d/GerardDuchamp.html', 'https://dblp.uni-trier.de/pid/27/606.html'];6;1999;13-26
https://dblp.uni-trier.de/pid/68/4299.html;Operations over Automata with Multiplicities.;['https://dblp.uni-trier.de/pid/d/GerardDuchamp.html', 'https://dblp.uni-trier.de/pid/27/606.html'];3;1998;183-191
https://dblp.uni-trier.de/pid/52/2077.html;In Vitro Implementation of Finite-State Machines.;['https://dblp.uni-trier.de/pid/37/4530.html', 'https://dblp.uni-trier.de/pid/68/5365.html', 'https://dblp.uni-trier.de/pid/56/6114.html', 'https://dblp.uni-trier.de/pid/91/5747.html', 'https://dblp.uni-trier.de/pid/05/2645.html', 'https://dblp.uni-trier.de/pid/56/545.html'];7;1997;56-74
https://dblp.uni-trier.de/pid/52/2077.html;Dynamical Implementation of Nondeterministic Automata and Concurrent Systems.;['https://dblp.uni-trier.de/pid/e/EEberbach.html'];2;1996;35-49
https://dblp.uni-trier.de/pid/93/4971.html;Paging Automata.;[];1;1998;192-198
https://dblp.uni-trier.de/pid/265/6260.html;Nondeterministic State Complexity of Site-Directed Deletion.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2022;189-199
https://dblp.uni-trier.de/pid/79/1435.html;Path-Equivalent Removals of epsilon-transitions in a Genomic Weighted Finite Automaton.;['https://dblp.uni-trier.de/pid/05/3181.html', 'https://dblp.uni-trier.de/pid/01/4182.html'];3;2006;23-33
https://dblp.uni-trier.de/pid/79/1435.html;Linear Encoding Scheme for Weighted Finite Automata.;['https://dblp.uni-trier.de/pid/05/3181.html'];2;2004;146-155
https://dblp.uni-trier.de/pid/94/2464.html;Complexity of Inferring Local Transition Functions of Discrete Dynamical Systems.;['https://dblp.uni-trier.de/pid/73/8044.html', 'https://dblp.uni-trier.de/pid/09/7561.html', 'https://dblp.uni-trier.de/pid/52/991.html', 'https://dblp.uni-trier.de/pid/80/6105.html', 'https://dblp.uni-trier.de/pid/s/RichardEdwinStearns.html'];6;2015;21-34
https://dblp.uni-trier.de/pid/77/6082.html;The Automata Theory Package omega.;['https://dblp.uni-trier.de/pid/47/6609.html', 'https://dblp.uni-trier.de/pid/92/768.html', 'https://dblp.uni-trier.de/pid/81/5479.html'];4;1997;228-231
https://dblp.uni-trier.de/pid/06/761.html;The Bottom-Up Position Tree Automaton and Its Compact Version.;['https://dblp.uni-trier.de/pid/220/4362.html', 'https://dblp.uni-trier.de/pid/83/2086.html'];3;2018;59-70
https://dblp.uni-trier.de/pid/06/761.html;On the Hierarchy of Block Deterministic Languages.;['https://dblp.uni-trier.de/pid/77/3565.html', 'https://dblp.uni-trier.de/pid/165/8665.html'];3;2015;63-75
https://dblp.uni-trier.de/pid/06/761.html;Multi-Tilde-Bar Derivatives.;['https://dblp.uni-trier.de/pid/77/3565.html', 'https://dblp.uni-trier.de/pid/30/6143.html'];3;2012;321-328
https://dblp.uni-trier.de/pid/06/761.html;Small Extended Expressions for Acyclic Automata.;['https://dblp.uni-trier.de/pid/77/3565.html', 'https://dblp.uni-trier.de/pid/30/6143.html'];3;2009;198-207
https://dblp.uni-trier.de/pid/09/8910.html;Early Nested Word Automata for XPath Query Answering on XML Streams.;['https://dblp.uni-trier.de/pid/80/1808.html', 'https://dblp.uni-trier.de/pid/51/7012.html', 'https://dblp.uni-trier.de/pid/n/JNiehren.html', 'https://dblp.uni-trier.de/pid/79/7504.html'];5;2013;292-305
https://dblp.uni-trier.de/pid/79/3795.html;Using Finite State Technology in Natural Language Processing of Basque.;['https://dblp.uni-trier.de/pid/77/2513.html', 'https://dblp.uni-trier.de/pid/22/987.html', 'https://dblp.uni-trier.de/pid/51/3734.html', 'https://dblp.uni-trier.de/pid/13/2854.html'];5;2001;1-12
https://dblp.uni-trier.de/pid/83/1062.html;Preset and Adaptive Homing Experiments for Nondeterministic Finite State Machines.;['https://dblp.uni-trier.de/pid/72/9959.html', 'https://dblp.uni-trier.de/pid/33/658.html'];3;2011;215-224
https://dblp.uni-trier.de/pid/83/1062.html;Progressive Solutions to FSM Equations.;['https://dblp.uni-trier.de/pid/33/658.html'];2;2008;274-282
https://dblp.uni-trier.de/pid/292/8936.html;Memoized Regular Expressions.;['https://dblp.uni-trier.de/pid/59/6051.html', 'https://dblp.uni-trier.de/pid/296/0334.html', 'https://dblp.uni-trier.de/pid/59/9687.html'];4;2021;39-52
https://dblp.uni-trier.de/pid/181/2007-1.html;A Similarity Measure for Formal Languages Based on Convergent Geometric Series.;['https://dblp.uni-trier.de/pid/130/3850.html', 'https://dblp.uni-trier.de/pid/321/6412.html'];3;2022;80-92
https://dblp.uni-trier.de/pid/f/MirianHalfeldFerrariAlves.html;Weak Inclusion for XML Types.;['https://dblp.uni-trier.de/pid/82/9959.html', 'https://dblp.uni-trier.de/pid/72/463.html', 'https://dblp.uni-trier.de/pid/76/6823.html'];4;2011;30-41
https://dblp.uni-trier.de/pid/b/BenediktBollig.html;Automata and Logics for Concurrent Systems: Five Models in Five Pages.;[];1;2015;3-12
https://dblp.uni-trier.de/pid/51/1896.html;Time and Space Efficient Algorithms for Constrained Sequence Alignment.;['https://dblp.uni-trier.de/pid/t/HingFungTing.html'];2;2004;237-246
https://dblp.uni-trier.de/pid/321/6407.html;How to Settle the ReDoS Problem: Back to the Classical Automata Theory.;['https://dblp.uni-trier.de/pid/228/6835.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html'];3;2022;34-49
https://dblp.uni-trier.de/pid/b/GvBochmann.html;Submodule Construction and Supervisory Control: A Generalization.;[];1;2001;27-39
https://dblp.uni-trier.de/pid/58/10670.html;On Syntactic Complexity of Circular Semi-flower Automata.;['https://dblp.uni-trier.de/pid/27/10482.html'];2;2018;312-323
https://dblp.uni-trier.de/pid/78/5300.html;Tree Template Matching in Ranked Ordered Trees by Pushdown Automata.;['https://dblp.uni-trier.de/pid/01/5035.html', 'https://dblp.uni-trier.de/pid/21/1027.html', 'https://dblp.uni-trier.de/pid/i/CSIliopoulos.html', 'https://dblp.uni-trier.de/pid/89/7966.html'];5;2011;273-281
https://dblp.uni-trier.de/pid/78/5300.html;Finite Automata for Generalized Approach to Backward Pattern Matching.;['https://dblp.uni-trier.de/pid/75/191.html'];2;2010;49-58
https://dblp.uni-trier.de/pid/78/5300.html;A Note on a Tree-Based 2D Indexing.;['https://dblp.uni-trier.de/pid/z/JanZdarek.html'];2;2010;300-309
https://dblp.uni-trier.de/pid/78/5300.html;Pattern Matching in DCA Coded Text.;['https://dblp.uni-trier.de/pid/10/994.html', 'https://dblp.uni-trier.de/pid/z/JanZdarek.html'];3;2008;151-160
https://dblp.uni-trier.de/pid/78/5300.html;Approximate Periods with Levenshtein Distance.;['https://dblp.uni-trier.de/pid/37/6148.html'];2;2008;286-287
https://dblp.uni-trier.de/pid/78/5300.html;Borders and Finite Automata.;['https://dblp.uni-trier.de/pid/37/6148.html'];2;2006;58-68
https://dblp.uni-trier.de/pid/78/5300.html;Finding Common Motifs with Gaps Using Finite Automata.;['https://dblp.uni-trier.de/pid/22/6627.html', 'https://dblp.uni-trier.de/pid/h/JHolub.html', 'https://dblp.uni-trier.de/pid/i/CSIliopoulos.html', 'https://dblp.uni-trier.de/pid/99/1614.html'];5;2006;69-77
https://dblp.uni-trier.de/pid/78/5300.html;On Two-Dimensional Pattern Matching by Finite Automata.;['https://dblp.uni-trier.de/pid/z/JanZdarek.html'];2;2005;329-340
https://dblp.uni-trier.de/pid/78/5300.html;Two-Dimensional Pattern Matching by Two-Dimensional Online Tessellation Automata.;['https://dblp.uni-trier.de/pid/98/6165.html'];2;2004;327-328
https://dblp.uni-trier.de/pid/78/5300.html;The Longest Common Subsequence Problem A Finite Automata Approach.;['https://dblp.uni-trier.de/pid/98/6165.html'];2;2003;294-296
https://dblp.uni-trier.de/pid/78/5300.html;Deterministic Parsing of Cyclic Strings.;[];1;2002;301-306
https://dblp.uni-trier.de/pid/78/5300.html;On the Size of Deterministic Finite Automata.;['https://dblp.uni-trier.de/pid/73/3804.html'];2;2001;202-213
https://dblp.uni-trier.de/pid/78/5300.html;Implementation of Nondeterministic Finite Automata for Approximate Pattern Matching.;['https://dblp.uni-trier.de/pid/h/JHolub.html'];2;1998;92-99
https://dblp.uni-trier.de/pid/38/3950.html;Symbolic Synthesis of Finite-State Controllers for Request-Response Specifications.;['https://dblp.uni-trier.de/pid/76/5200.html', 'https://dblp.uni-trier.de/pid/t/WolfgangThomas.html'];3;2003;11-22
https://dblp.uni-trier.de/pid/37/9960.html;Information Extraction from Semi-structured Resources: A Two-Phase Finite State Transducers Approach.;['https://dblp.uni-trier.de/pid/63/9960.html', 'https://dblp.uni-trier.de/pid/05/4417.html'];3;2011;282-289
https://dblp.uni-trier.de/pid/43/5101.html;Cellular Automata on Regular Rooted Trees.;['https://dblp.uni-trier.de/pid/47/5900.html', 'https://dblp.uni-trier.de/pid/96/395.html', 'https://dblp.uni-trier.de/pid/41/6022.html'];4;2012;101-112
https://dblp.uni-trier.de/pid/161/6309.html;On Synchronizing Automata and Uniform Distribution.;[];1;2016;202-212
https://dblp.uni-trier.de/pid/g/WilliamIGasarch.html;Implementing WS1S via Finite Automata: Performance Issues.;['https://dblp.uni-trier.de/pid/32/6061.html'];2;1997;75-86
https://dblp.uni-trier.de/pid/g/WilliamIGasarch.html;Implementing WS1S via Finite Automata.;['https://dblp.uni-trier.de/pid/32/6061.html'];2;1996;50-63
https://dblp.uni-trier.de/pid/h/KeesHemerik.html;Forest FIRE: A Taxonomy-based Toolkit of Tree Automata and Regular Tree Algorithms.;['https://dblp.uni-trier.de/pid/c/LoekCleophas.html'];2;2009;245-248
https://dblp.uni-trier.de/pid/98/1205.html;Proving Sequential Function Chart Programs Using Automata.;['https://dblp.uni-trier.de/pid/44/4585.html', 'https://dblp.uni-trier.de/pid/67/3488.html'];3;1998;149-163
https://dblp.uni-trier.de/pid/01/5035.html;Tree Template Matching in Ranked Ordered Trees by Pushdown Automata.;['https://dblp.uni-trier.de/pid/21/1027.html', 'https://dblp.uni-trier.de/pid/78/5300.html', 'https://dblp.uni-trier.de/pid/i/CSIliopoulos.html', 'https://dblp.uni-trier.de/pid/89/7966.html'];5;2011;273-281
https://dblp.uni-trier.de/pid/56/7911.html;SDFA: Series DFA for Memory-Efficient Regular Expression Matching.;['https://dblp.uni-trier.de/pid/64/3333.html', 'https://dblp.uni-trier.de/pid/02/929-1.html', 'https://dblp.uni-trier.de/pid/87/254.html'];4;2012;337-344
https://dblp.uni-trier.de/pid/85/733.html;Adding Pebbles to Weighted Automata.;['https://dblp.uni-trier.de/pid/g/PaulGastin.html'];2;2012;28-51
https://dblp.uni-trier.de/pid/34/6797.html;Dolev-Yao Theory with Associative Blindpair Operators.;['https://dblp.uni-trier.de/pid/36/5799.html', 'https://dblp.uni-trier.de/pid/80/2956.html'];3;2019;58-69
https://dblp.uni-trier.de/pid/82/11198-1.html;Ambiguity Hierarchies for Weighted Tree Automata.;['https://dblp.uni-trier.de/pid/48/3591.html', 'https://dblp.uni-trier.de/pid/296/0452.html', 'https://dblp.uni-trier.de/pid/265/9625.html'];4;2021;140-151
https://dblp.uni-trier.de/pid/117/1582.html;Trimming Visibly Pushdown Automata.;['https://dblp.uni-trier.de/pid/55/5954.html', 'https://dblp.uni-trier.de/pid/t/JMTalbot.html'];3;2013;84-96
https://dblp.uni-trier.de/pid/86/8242.html;The Complexity of Fixed-Height Patterned Tile Self-assembly.;['https://dblp.uni-trier.de/pid/70/1118.html'];2;2016;248-259
https://dblp.uni-trier.de/pid/72/4078.html;Persistent Computations of Turing Machines.;['https://dblp.uni-trier.de/pid/h/HaraldHempel.html'];2;2008;171-180
https://dblp.uni-trier.de/pid/s/JeffreyShallit.html;Say No to Case Analysis: Automating the Drudgery of Case-Based Proofs.;[];1;2021;14-24
https://dblp.uni-trier.de/pid/s/JeffreyShallit.html;Automatic Theorem-Proving in Combinatorics on Words.;['https://dblp.uni-trier.de/pid/179/4995.html', 'https://dblp.uni-trier.de/pid/79/11143.html'];3;2012;180-191
https://dblp.uni-trier.de/pid/s/JeffreyShallit.html;On Lazy Representations and Sturmian Graphs.;['https://dblp.uni-trier.de/pid/59/3949.html', 'https://dblp.uni-trier.de/pid/27/7026.html', 'https://dblp.uni-trier.de/pid/39/6106.html', 'https://dblp.uni-trier.de/pid/m/FilippoMignosi.html'];5;2010;125-134
https://dblp.uni-trier.de/pid/s/JeffreyShallit.html;Efficient Enumeration of Regular Languages.;['https://dblp.uni-trier.de/pid/81/894.html'];2;2007;226-242
https://dblp.uni-trier.de/pid/s/JeffreyShallit.html;Enumerating Regular Expressions and Their Languages.;['https://dblp.uni-trier.de/pid/30/3557-5.html'];2;2004;2-22
https://dblp.uni-trier.de/pid/s/JeffreyShallit.html;State Complexity and the Monoid of Transformations of a Finite Set.;['https://dblp.uni-trier.de/pid/65/5953.html', 'https://dblp.uni-trier.de/pid/77/5317.html'];3;2004;213-224
https://dblp.uni-trier.de/pid/s/JeffreyShallit.html;State Complexity and Jacobsthal's Function.;[];1;2000;272-278
https://dblp.uni-trier.de/pid/68/2186.html;Compilation of Constraint-Based Contextual Rules for Part-of-Speech Tagging into Finite State Transducers.;['https://dblp.uni-trier.de/pid/g/JorgeGranaGil.html', 'https://dblp.uni-trier.de/pid/v/JesusVilares.html'];3;2002;128-137
https://dblp.uni-trier.de/pid/b/AhmedBouajjani.html;Antichain-Based Universality and Inclusion Testing over Nondeterministic Finite Tree Automata.;['https://dblp.uni-trier.de/pid/22/639.html', 'https://dblp.uni-trier.de/pid/64/6177.html', 'https://dblp.uni-trier.de/pid/23/6190.html', 'https://dblp.uni-trier.de/pid/51/533.html'];5;2008;57-67
https://dblp.uni-trier.de/pid/b/AhmedBouajjani.html;Composed Bisimulation for Tree Automata.;['https://dblp.uni-trier.de/pid/a/PAAbdulla.html', 'https://dblp.uni-trier.de/pid/64/6177.html', 'https://dblp.uni-trier.de/pid/34/5632.html', 'https://dblp.uni-trier.de/pid/51/533.html'];5;2008;212-222
https://dblp.uni-trier.de/pid/60/9959.html;Partitioning a Symmetric Rational Relation into Two Asymmetric Rational Relations.;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/166/1600.html'];3;2019;171-183
https://dblp.uni-trier.de/pid/60/9959.html;Kuratowski Algebras Generated by Prefix-Free Languages.;['https://dblp.uni-trier.de/pid/182/6176.html'];2;2016;150-162
https://dblp.uni-trier.de/pid/60/9959.html;Kleene Closure on Regular and Prefix-Free Languages.;['https://dblp.uni-trier.de/pid/j/GJiraskova.html', 'https://dblp.uni-trier.de/pid/133/6735.html'];3;2014;226-237
https://dblp.uni-trier.de/pid/91/3140.html;Tiling Automaton: A Computational Model for Recognizable Two-Dimensional Languages.;['https://dblp.uni-trier.de/pid/13/1566.html', 'https://dblp.uni-trier.de/pid/74/2120.html'];3;2007;290-302
https://dblp.uni-trier.de/pid/91/3140.html;Simulating Two-Dimensional Recognizability by Pushdown and Queue Automata .;['https://dblp.uni-trier.de/pid/74/2120.html'];2;2005;43-53
https://dblp.uni-trier.de/pid/91/3140.html;Finite Automata and Non-self-Embedding Grammars.;['https://dblp.uni-trier.de/pid/13/1566.html', 'https://dblp.uni-trier.de/pid/61/649.html'];3;2002;47-56
https://dblp.uni-trier.de/pid/24/5109.html;Tighter Packed Bit-Parallel NFA for Approximate String Matching.;[];1;2006;287-289
https://dblp.uni-trier.de/pid/24/2181.html;A Testing Framework for Finite-State Morphology.;[];1;2009;75-83
https://dblp.uni-trier.de/pid/24/2181.html;Multi-grain Relations.;[];1;2007;243-252
https://dblp.uni-trier.de/pid/r/BSundarRajan.html;A Package for the Implementation of Block Codes as Finite Automata.;['https://dblp.uni-trier.de/pid/59/2499.html', 'https://dblp.uni-trier.de/pid/29/5029.html', 'https://dblp.uni-trier.de/pid/13/471.html'];4;2000;279-292
https://dblp.uni-trier.de/pid/72/4846.html;Analytic Functions Computable by Finite State Transducers.;['https://dblp.uni-trier.de/pid/68/8774.html'];2;2014;252-263
https://dblp.uni-trier.de/pid/90/1344.html;Towards Nominal Context-Free Model-Checking.;['https://dblp.uni-trier.de/pid/f/GianLuigiFerrari.html', 'https://dblp.uni-trier.de/pid/96/10107.html'];3;2013;109-121
https://dblp.uni-trier.de/pid/90/1344.html;Nominal Automata for Resource Usage Control.;['https://dblp.uni-trier.de/pid/f/GianLuigiFerrari.html', 'https://dblp.uni-trier.de/pid/96/10107.html'];3;2012;125-137
https://dblp.uni-trier.de/pid/39/386-1.html;Learning Regular Languages Using Nondeterministic Finite Automata.;['https://dblp.uni-trier.de/pid/04/2667-1.html', 'https://dblp.uni-trier.de/pid/87/3323.html', 'https://dblp.uni-trier.de/pid/97/8237.html'];4;2008;92-101
https://dblp.uni-trier.de/pid/39/386-1.html;A Family of Algorithms for Non Deterministic Regular Languages Inference.;['https://dblp.uni-trier.de/pid/87/3323.html', 'https://dblp.uni-trier.de/pid/04/2667-1.html'];3;2006;265-274
