Key;Author-Key;Author;Author-URL;Title;Co-Authors;Co-Author-URLs;Pagination;Year;Venue
2516;5;António Machiavelo;https://dblp.uni-trier.de/pid/21/4601.html;On the State Complexity of Partial Derivative Automata For Regular Expressions with Intersection.;Rafaela Bastos, Sabine Broda, António Machiavelo, Nelma Moreira, Rogério Reis;['https://dblp.uni-trier.de/pid/183/0038.html', 'https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];45-59;2016;DCFS
2520;5;António Machiavelo;https://dblp.uni-trier.de/pid/21/4601.html;Partial Derivative Automaton for Regular Expressions with Shuffle.;Sabine Broda, António Machiavelo, Nelma Moreira, Rogério Reis;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];21-32;2015;DCFS
2538;15;Stavros Konstantinidis;https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html;Approximate NFA Universality Motivated by Information Theory.;Stavros Konstantinidis, Mitja Mastnak, Nelma Moreira, Rogério Reis;['https://dblp.uni-trier.de/pid/166/1600.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];142-154;2022;DCFS
2543;15;Stavros Konstantinidis;https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html;Partial Derivative Automaton by Compressing Regular Expressions.;Stavros Konstantinidis, António Machiavelo, Nelma Moreira, Rogério Reis;['https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];100-112;2021;DCFS
2562;15;Stavros Konstantinidis;https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html;Applications of Transducers in Independent Languages, Word Distances, Codes.;Stavros Konstantinidis;[];45-62;2017;DCFS
2570;15;Stavros Konstantinidis;https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html;Transducer Descriptions of DNA Code Properties and Undecidability of Antimorphic Problems.;Lila Kari, Stavros Konstantinidis, Steffen Kopecki;['https://dblp.uni-trier.de/pid/k/LilaKari.html', 'https://dblp.uni-trier.de/pid/31/7223.html'];141-152;2015;DCFS
2588;15;Stavros Konstantinidis;https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html;State-Complexity Hierarchies of Uniform Languages of Alphabet-Size Length.;Janusz A. Brzozowski, Stavros Konstantinidis;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];97-108;2008;DCFS
2613;15;Stavros Konstantinidis;https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html;Descriptional Complexity of Error/Edit Systems.;Lila Kari, Stavros Konstantinidis;['https://dblp.uni-trier.de/pid/k/LilaKari.html'];133-147;2002;DCFS
2639;264;Hamoon Mousavi;https://dblp.uni-trier.de/pid/79/10670.html;Shortest Repetition-Free Words Accepted by Automata.;Hamoon Mousavi, Jeffrey O. Shallit;['https://dblp.uni-trier.de/pid/s/JeffreyShallit.html'];182-193;2013;DCFS
2650;321;Cristobal Rojas;https://dblp.uni-trier.de/pid/83/3605.html;Computability on Quasi-Polish Spaces.;Mathieu Hoyrup, Cristobal Rojas, Victor L. Selivanov, Donald M. Stull;['https://dblp.uni-trier.de/pid/86/1356.html', 'https://dblp.uni-trier.de/pid/60/934.html', 'https://dblp.uni-trier.de/pid/121/3966.html'];171-183;2019;DCFS
2735;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;On the Power of Generalized Forbidding Insertion-Deletion Systems.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/82/730.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];52-63;2020;DCFS
2736;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Insertion-Deletion with Substitutions II.;Martin Vu, Henning Fernau;['https://dblp.uni-trier.de/pid/244/2650.html'];231-243;2020;DCFS
2755;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Descriptional Complexity of Matrix Simple Semi-conditional Grammars.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/82/730.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];111-123;2019;DCFS
2756;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Regulated Tree Automata.;Henning Fernau, Martin Vu;['https://dblp.uni-trier.de/pid/244/2650.html'];124-136;2019;DCFS
2784;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Graph-Controlled Insertion-Deletion Systems Generating Language Classes Beyond Linearity.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/82/730.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];128-139;2017;DCFS
2804;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Contextual Array Grammars with Matrix and Regular Control.;Henning Fernau, Rudolf Freund, Rani Siromoney, K. G. Subramanian;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/63/2789.html', 'https://dblp.uni-trier.de/pid/37/7013.html'];98-110;2016;DCFS
2805;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Descriptional Complexity of Graph-Controlled Insertion-Deletion Systems.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/82/730.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];111-125;2016;DCFS
2947;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;The degree of parallelism.;Henning Bordihn, Henning Fernau;['https://dblp.uni-trier.de/pid/49/1455.html'];51-62;2005;DCFS
2948;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Refining the Nonterminal Complexity of Graph-controlled Grammars.;Henning Fernau, Rudolf Freund, Marion Oswald, Klaus Reinhardt;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/97/5256.html', 'https://dblp.uni-trier.de/pid/r/KlausReinhardt.html'];110-121;2005;DCFS
2992;42;Henning Fernau;https://dblp.uni-trier.de/pid/f/HenningFernau.html;Graph-Controlled Cooperating Distributed Grammar Systems with Singleton Components.;Henning Fernau, Markus Holzer;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];79-90;2001;DCFS
3054;399;Juris Hartmanis;https://dblp.uni-trier.de/pid/84/5656.html;The Separation Problems and Descriptional Complexity.;Juris Hartmanis;[];35;2002;DCFS
3187;233;Monika Krausová;https://dblp.uni-trier.de/pid/00/8398.html;Prefix-Free Languages: Right Quotient and Reversal.;Jozef Jirásek, Galina Jirásková, Monika Krausová, Peter Mlynárcik, Juraj Sebej;['https://dblp.uni-trier.de/pid/45/123.html', 'https://dblp.uni-trier.de/pid/j/GJiraskova.html', 'https://dblp.uni-trier.de/pid/146/0422.html', 'https://dblp.uni-trier.de/pid/60/9959.html'];210-221;2014;DCFS
3189;233;Monika Krausová;https://dblp.uni-trier.de/pid/00/8398.html;Complexity in Prefix-Free Regular Languages.;Galina Jirásková, Monika Krausová;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];197-204;2010;DCFS
3212;376;Mai Gehrke;https://dblp.uni-trier.de/pid/14/2205.html;From Ultrafilters on Words to the Expressive Power of a Fragment of Logic.;Mai Gehrke, Andreas Krebs, Jean-Éric Pin;['https://dblp.uni-trier.de/pid/35/4442.html', 'https://dblp.uni-trier.de/pid/95/3009.html'];138-149;2014;DCFS
3262;419;Krisjanis Prusis;https://dblp.uni-trier.de/pid/142/3012.html;Error-Free Affine, Unitary, and Probabilistic OBDDs.;Rishat Ibrahimov, Kamil Khadiev, Krisjanis Prusis, Abuzer Yakaryilmaz;['https://dblp.uni-trier.de/pid/198/1000.html', 'https://dblp.uni-trier.de/pid/148/1881.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];175-187;2018;DCFS
3276;54;Matús Palmovský;https://dblp.uni-trier.de/pid/133/6735.html;Kuratowski Algebras Generated by Factor-, Subword-, and Suffix-Free Languages.;Jozef Jirásek Jr., Matús Palmovský, Juraj Sebej;['https://dblp.uni-trier.de/pid/182/6176.html', 'https://dblp.uni-trier.de/pid/60/9959.html'];189-201;2017;DCFS
3280;54;Matús Palmovský;https://dblp.uni-trier.de/pid/133/6735.html;Star-Complement-Star on Prefix-Free Languages.;Matús Palmovský, Juraj Sebej;['https://dblp.uni-trier.de/pid/60/9959.html'];231-242;2015;DCFS
3287;225;Marian Kogler;https://dblp.uni-trier.de/pid/38/7589.html;Graph-Controlled Insertion-Deletion Systems.;Rudolf Freund, Marian Kogler, Yurii Rogozhin, Sergey Verlan;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/88/6877.html', 'https://dblp.uni-trier.de/pid/74/5151.html'];88-98;2010;DCFS
3602;272;Nathalie Bertrand;https://dblp.uni-trier.de/pid/b/NathalieBertrand1.html;Probabilistic Automata over Infinite Words: Expressiveness, Efficiency, and Decidability.;Christel Baier, Nathalie Bertrand, Marcus Größer;['https://dblp.uni-trier.de/pid/b/ChristelBaier.html', 'https://dblp.uni-trier.de/pid/80/4123.html'];3-16;2009;DCFS
3645;337;Fernando Sancho-Caparrini;https://dblp.uni-trier.de/pid/36/1497.html;A Polynomial Complexity Class in P Systems Using Membrane Division.;Mario J. Pérez-Jiménez, Álvaro Romero Jiménez, Fernando Sancho-Caparrini;['https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html', 'https://dblp.uni-trier.de/pid/87/4203.html'];284-294;2003;DCFS
3659;273;Marcus Größer;https://dblp.uni-trier.de/pid/80/4123.html;Probabilistic Automata over Infinite Words: Expressiveness, Efficiency, and Decidability.;Christel Baier, Nathalie Bertrand, Marcus Größer;['https://dblp.uni-trier.de/pid/b/ChristelBaier.html', 'https://dblp.uni-trier.de/pid/b/NathalieBertrand1.html'];3-16;2009;DCFS
3692;336;Álvaro Romero Jiménez;https://dblp.uni-trier.de/pid/87/4203.html;A Polynomial Complexity Class in P Systems Using Membrane Division.;Mario J. Pérez-Jiménez, Álvaro Romero Jiménez, Fernando Sancho-Caparrini;['https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html', 'https://dblp.uni-trier.de/pid/36/1497.html'];284-294;2003;DCFS
3732;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;State Complexity of Simple Splicing.;Lila Kari, Timothy Ng;['https://dblp.uni-trier.de/pid/157/6118-1.html'];197-209;2019;DCFS
3768;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;Transducer Descriptions of DNA Code Properties and Undecidability of Antimorphic Problems.;Lila Kari, Stavros Konstantinidis, Steffen Kopecki;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/31/7223.html'];141-152;2015;DCFS
3796;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;State Complexity of Star and Square of Union of k Regular Languages.;Yuan Gao, Lila Kari;['https://dblp.uni-trier.de/pid/76/2452-1.html'];155-168;2012;DCFS
3827;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;State Complexity of Catenation Combined with Star and Reversal.;Bo Cui, Yuan Gao, Lila Kari, Sheng Yu;['https://dblp.uni-trier.de/pid/58/4730-1.html', 'https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];58-67;2010;DCFS
3828;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;Ciliate Gene Unscrambling with Fewer Templates.;Lila Kari, Afroza Rahman;['https://dblp.uni-trier.de/pid/44/8397.html'];120-129;2010;DCFS
3850;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;Watson-Crick automata: determinism and state complexity.;Elena Czeizler, Eugen Czeizler, Lila Kari, Kai Salomaa;['https://dblp.uni-trier.de/pid/c/ElenaCzeizler.html', 'https://dblp.uni-trier.de/pid/c/EugenCzeizler.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];121-133;2008;DCFS
3870;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;On Weight of Universal Insertion Grammars.;Lila Kari, Petr Sosík;['https://dblp.uni-trier.de/pid/89/7033.html'];206-214;2005;DCFS
3888;224;Lila Kari;https://dblp.uni-trier.de/pid/k/LilaKari.html;Descriptional Complexity of Error/Edit Systems.;Lila Kari, Stavros Konstantinidis;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html'];133-147;2002;DCFS
4015;361;Andris Ambainis;https://dblp.uni-trier.de/pid/70/5481.html;Recent Developments in Quantum Algorithms and Complexity.;Andris Ambainis;[];1-4;2014;DCFS
4201;418;Rishat Ibrahimov;https://dblp.uni-trier.de/pid/198/1000.html;Error-Free Affine, Unitary, and Probabilistic OBDDs.;Rishat Ibrahimov, Kamil Khadiev, Krisjanis Prusis, Abuzer Yakaryilmaz;['https://dblp.uni-trier.de/pid/148/1881.html', 'https://dblp.uni-trier.de/pid/142/3012.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];175-187;2018;DCFS
4211;55;Juraj Sebej;https://dblp.uni-trier.de/pid/60/9959.html;Kuratowski Algebras Generated by Factor-, Subword-, and Suffix-Free Languages.;Jozef Jirásek Jr., Matús Palmovský, Juraj Sebej;['https://dblp.uni-trier.de/pid/182/6176.html', 'https://dblp.uni-trier.de/pid/133/6735.html'];189-201;2017;DCFS
4213;55;Juraj Sebej;https://dblp.uni-trier.de/pid/60/9959.html;The Complexity of Languages Resulting from the Concatenation Operation.;Galina Jirásková, Alexander Szabari, Juraj Sebej;['https://dblp.uni-trier.de/pid/j/GJiraskova.html', 'https://dblp.uni-trier.de/pid/01/880.html'];153-167;2016;DCFS
4216;55;Juraj Sebej;https://dblp.uni-trier.de/pid/60/9959.html;Prefix-Free Subsets of Regular Languages and Descriptional Complexity.;Jozef Stefan Jirásek, Juraj Sebej;['https://dblp.uni-trier.de/pid/182/6176.html'];129-140;2015;DCFS
4217;55;Juraj Sebej;https://dblp.uni-trier.de/pid/60/9959.html;Star-Complement-Star on Prefix-Free Languages.;Matús Palmovský, Juraj Sebej;['https://dblp.uni-trier.de/pid/133/6735.html'];231-242;2015;DCFS
4218;55;Juraj Sebej;https://dblp.uni-trier.de/pid/60/9959.html;Prefix-Free Languages: Right Quotient and Reversal.;Jozef Jirásek, Galina Jirásková, Monika Krausová, Peter Mlynárcik, Juraj Sebej;['https://dblp.uni-trier.de/pid/45/123.html', 'https://dblp.uni-trier.de/pid/j/GJiraskova.html', 'https://dblp.uni-trier.de/pid/00/8398.html', 'https://dblp.uni-trier.de/pid/146/0422.html'];210-221;2014;DCFS
4221;55;Juraj Sebej;https://dblp.uni-trier.de/pid/60/9959.html;Reversal on Regular Languages and Descriptional Complexity.;Juraj Sebej;[];265-276;2013;DCFS
4223;55;Juraj Sebej;https://dblp.uni-trier.de/pid/60/9959.html;Note on Reversal of Binary Regular Languages.;Galina Jirásková, Juraj Sebej;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];212-221;2011;DCFS
4243;398;Michael Ludwig;https://dblp.uni-trier.de/pid/98/4057.html;Positive and Negative Proofs for Circuits and Branching Programs.;Olga Dorzweiler, Thomas Flamm, Andreas Krebs, Michael Ludwig;['https://dblp.uni-trier.de/pid/148/1876.html', 'https://dblp.uni-trier.de/pid/148/1747.html', 'https://dblp.uni-trier.de/pid/35/4442.html'];270-281;2014;DCFS
4256;232;Ronny Polley;https://dblp.uni-trier.de/pid/32/7392.html;The Maximal Subword Complexity of Quasiperiodic Infinite Words.;Ronny Polley, Ludwig Staiger;['https://dblp.uni-trier.de/pid/s/LudwigStaiger.html'];169-176;2010;DCFS
4313;377;Andreas Krebs;https://dblp.uni-trier.de/pid/35/4442.html;From Ultrafilters on Words to the Expressive Power of a Fragment of Logic.;Mai Gehrke, Andreas Krebs, Jean-Éric Pin;['https://dblp.uni-trier.de/pid/14/2205.html', 'https://dblp.uni-trier.de/pid/95/3009.html'];138-149;2014;DCFS
4314;377;Andreas Krebs;https://dblp.uni-trier.de/pid/35/4442.html;Positive and Negative Proofs for Circuits and Branching Programs.;Olga Dorzweiler, Thomas Flamm, Andreas Krebs, Michael Ludwig;['https://dblp.uni-trier.de/pid/148/1876.html', 'https://dblp.uni-trier.de/pid/148/1747.html', 'https://dblp.uni-trier.de/pid/98/4057.html'];270-281;2014;DCFS
4371;43;Lakshmanan Kuppusamy;https://dblp.uni-trier.de/pid/82/730.html;On the Power of Generalized Forbidding Insertion-Deletion Systems.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];52-63;2020;DCFS
4376;43;Lakshmanan Kuppusamy;https://dblp.uni-trier.de/pid/82/730.html;Descriptional Complexity of Matrix Simple Semi-conditional Grammars.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];111-123;2019;DCFS
4388;43;Lakshmanan Kuppusamy;https://dblp.uni-trier.de/pid/82/730.html;Graph-Controlled Insertion-Deletion Systems Generating Language Classes Beyond Linearity.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];128-139;2017;DCFS
4396;43;Lakshmanan Kuppusamy;https://dblp.uni-trier.de/pid/82/730.html;Descriptional Complexity of Graph-Controlled Insertion-Deletion Systems.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/154/8959.html'];111-125;2016;DCFS
4409;43;Lakshmanan Kuppusamy;https://dblp.uni-trier.de/pid/82/730.html;On the Trade-Off Between Ambiguity and Measures in Internal Contextual Grammars.;Lakshmanan Kuppusamy, Anand Mahendran, Kamala Krithivasan;['https://dblp.uni-trier.de/pid/30/9126.html', 'https://dblp.uni-trier.de/pid/k/KKrithivasan.html'];216-223;2008;DCFS
4413;43;Lakshmanan Kuppusamy;https://dblp.uni-trier.de/pid/82/730.html;Incompatible Measures of Internal Contextual Grammars.;Lakshmanan Kuppusamy;[];253-260;2005;DCFS
4416;43;Lakshmanan Kuppusamy;https://dblp.uni-trier.de/pid/82/730.html;Descriptional Complexity of Rewriting Tissue P Systems.;Lakshmanan Kuppusamy, Raghavan Rama;['https://dblp.uni-trier.de/pid/16/2187.html'];150-161;2003;DCFS
4432;265;Robert S. R. Myers;https://dblp.uni-trier.de/pid/81/8748.html;A Characterisation of NL/poly via Nondeterministic Finite Automata.;Robert S. R. Myers, Henning Urbat;['https://dblp.uni-trier.de/pid/131/2343.html'];194-204;2013;DCFS
4446;320;Mathieu Hoyrup;https://dblp.uni-trier.de/pid/86/1356.html;Computability on Quasi-Polish Spaces.;Mathieu Hoyrup, Cristobal Rojas, Victor L. Selivanov, Donald M. Stull;['https://dblp.uni-trier.de/pid/83/3605.html', 'https://dblp.uni-trier.de/pid/60/934.html', 'https://dblp.uni-trier.de/pid/121/3966.html'];171-183;2019;DCFS
4499;14;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;On Simon's Congruence Closure of a String.;Sungmin Kim, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/49/4600.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/71/9491.html'];127-141;2022;DCFS
4506;14;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Width Measures of Alternating Finite Automata.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/201/6524.html'];88-99;2021;DCFS
4510;14;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Combining Limited Parallelism and Nondeterminism in Alternating Finite Automata.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/201/6524.html'];91-103;2020;DCFS
4511;14;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Recognition and Complexity Results for Projection Languages of Two-Dimensional Automata.;Taylor J. Smith, Kai Salomaa;['https://dblp.uni-trier.de/pid/176/5446.html'];206-218;2020;DCFS
4523;14;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Limited Nondeterminism of Input-Driven Pushdown Automata: Decidability and Complexity.;Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/71/9491.html'];158-170;2019;DCFS
4524;14;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Nondeterminism Growth and State Complexity.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/201/6524.html'];210-222;2019;DCFS
4531;14;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Site-Directed Insertion: Decision Problems, Maximality and Minimality.;Da-Jung Cho, Yo-Sub Han, Kai Salomaa, Taylor J. Smith;['https://dblp.uni-trier.de/pid/139/8217.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/176/5446.html'];49-61;2018;DCFS
